date,type,deaths,injuries,location,city,country
2017-05-08,Explosive device,1.0,9.0,"Slavne, Ukraine",Slavne,Ukraine
2017-05-08,Shooting,4.0,0.0,"Cucuta, Colombia",Cucuta,Colombia
2017-05-09,Shooting,1.0,3.0,"Medellin, Colombia",Medellin,Colombia
2017-05-09,Car bombings,1.0,60.0,"Pattani, Thailand",Pattani,Thailand
2017-05-09,Executions,47.0,0.0,"Hawija, Iraq",Hawija,Iraq
2017-05-09,Bombing,2.0,2.0,"Ramadi, Iraq",Ramadi,Iraq
2017-05-09,Bombing,1.0,3.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-09,Execution,1.0,0.0,"Deir ez-Zor, Syria",Deir Ez-Zor,Syria
2017-05-10,Suicide bombing,1.0,6.0,"Hadhramaut Governorate, Yemen",Hadhramaut Governorate,Yemen
2017-05-10,Bombing,1.0,0.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-11,"Shooting, Bombings",1.0,2.0,"Dhaka, Bangladesh",Dhaka,Bangladesh
2017-05-11,Shooting,1.0,0.0,"Kirkuk, Iraq",Kirkuk,Iraq
2017-05-11,"Shooting, Kidnapping",13.0,2.0,"Rafah, Egypt",Rafah,Egypt
2017-05-11,Car bombing,4.0,10.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-11,Bombing,7.0,0.0,"Herat Province, Afghanistan",Herat,Afghanistan
2017-05-12,Suicide bombing,28.0,37.0,"Mastung, Pakistan",Mastung,Pakistan
2017-05-12,Bombing,0.0,0.0,"Rome, Italy",Rome,Italy
2017-05-12,Shooting,0.0,1.0,"Malgobek, Russia",Malgobek,Russia
2017-05-12,Shooting,2.0,,"Mandera, Kenya",Mandera,Kenya
2017-05-12,Shelling,3.0,0.0,"Shirqat, Iraq",Shirqat,Iraq
2017-05-12,Suicide bombing,1.0,6.0,"Limani, Cameroon",Limani,Cameroon
2017-05-12,Shooting,2.0,10.0,"Qatif, Saudi Arabia",Qatif,Saudi Arabia
2017-05-13,Bombing,2.0,2.0,"Kabul, Afghanistan",Kabul,Afghanistan
2017-05-13,Stabbing,0.0,1.0,"Old City (Jerusalem), Israel",Old City (Jerusalem,Israel
2017-05-13,Bombing,1.0,1.0,"Diyala, Iraq",Diyala,Iraq
2017-05-13,Suicide bombing,1.0,1.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2017-05-13,Shelling,4.0,1.0,"Avdiivka, Ukraine",Avdiivka,Ukraine
2017-05-13,Shooting,2.0,22.0,Yemen,Unknown,Yemen
2017-05-13,Shooting,10.0,,"Gwadar, Pakistan",Gwadar,Pakistan
2017-05-14,Bombing,0.0,4.0,"Antioquia, Colombia",Antioquia,Colombia
2017-05-14,Bombing,5.0,2.0,"Mihtarlam, Afghanistan",Mihtarlam,Afghanistan
2017-05-14,"Shooting, Bombing",2.0,2.0,"Quetta, Pakistan",Quetta,Pakistan
2017-05-14,Shooting,2.0,5.0,"Sheikh Zuweid, Egypt",Sheikh Zuweid,Egypt
2017-05-14,Bombing,1.0,3.0,"North Sinai Governorate, Egypt",Sinai Governorate,Egypt
2017-05-14,Car bombing,1.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-14,Kidnapping,0.0,4.0,"Ténenkou, Mali",Ténenkou,Mali
2017-05-14,Shooting,1.0,0.0,"Teorama, Colombia",Teorama,Colombia
2017-05-15,Suicide bombings,2.0,0.0,"Haditha, Iraq",Haditha,Iraq
2017-05-15,Stabbing,11.0,0.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2017-05-15,Shooting,1.0,1.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-15,Car bombings,10.0,20.0,"Rukban Refugee Camp, Syria",Rukban Refugee Camp,Syria
2017-05-15,Bombing,0.0,2.0,"Bangkok, Thailand",Bangkok,Thailand
2017-05-15,Shooting,0.0,0.0,"Ocaña, Colombia",Ocaña,Colombia
2017-05-15,Bombing,0.0,0.0,"Arauca, Colombia",Arauca,Colombia
2017-05-15,Shooting,1.0,0.0,"Diyarbakir, Turkey",Diyarbakir,Turkey
2017-05-15,Shooting,2.0,0.0,"Ahvaz, Iran",Ahvaz,Iran
2017-05-16,"Shooting, Kidnapping",1.0,2.0,"Mandera, Kenya",Mandera,Kenya
2017-05-16,Bombing,1.0,2.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-16,Shelling,1.0,5.0,"Qatif, Saudi Arabia",Qatif,Saudi Arabia
2017-05-16,Shooting,2.0,3.0,"Al Anbar Governorate, Iraq",Al Anbar Governorate,Iraq
2017-05-16,Bombing,4.0,0.0,"Liboi, Kenya",Liboi,Kenya
2017-05-16,Suicide bombings,2.0,7.0,"Borno State, Nigeria",Borno State,Nigeria
2017-05-17,"Shooting, Suicide bombing, Hostage-taking",6.0,17.0,"Jalalabad, Afghanistan",Jalalabad,Afghanistan
2017-05-17,Car bombing,3.0,0.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-05-17,"Shooting, Armed attack",0.0,0.0,"Kinshasa, Democratic Republic of the Congo",Kinshasa,Congo
2017-05-17,Landmine,0.0,7.0,"Laguna, Philippines",Laguna,Philippines
2017-05-17,Shooting,1.0,0.0,"Chocó Department, Colombia",Chocó Department,Colombia
2017-05-18,Bombing,2.0,8.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-18,Suicide bombing,9.0,11.0,"Tuz Khurmatu, Iraq",Tuz Khurmatu,Iraq
2017-05-18,Shooting,1.0,2.0,"Herat, Afghanistan",Herat,Afghanistan
2017-05-18,Clashes,52.0,100.0,"Hama Governorate, Syria",Hama Governorate,Syria
2017-05-18,Stabbing,0.0,3.0,"Milan, Italy",Milan,Italy
2017-05-19,Shooting,1.0,1.0,"Antioquia, Colombia",Antioquia,Colombia
2017-05-19,Bombing,1.0,3.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-19,Shooting,3.0,0.0,"Gwadar, Pakistan",Gwadar,Pakistan
2017-05-19,Suicide bombing,3.0,,"Maiduguri, Nigeria",Maiduguri,Nigeria
2017-05-19,Car bombing,2.0,,"Benghazi, Libya",Benghazi,Libya
2017-05-20,Shooting,3.0,,"Kupwara district, India",Kupwara,India
2017-05-20,Shooting,141.0,100.0,"Wadi al Shatii District, Libya",Wadi Al Shatii,Libya
2017-05-20,Suicide bombing,35.0,45.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-20,Suicide bombing,8.0,41.0,"Basra, Iraq",Basra,Iraq
2017-05-20,Suicide bombing,3.0,30.0,"Paktia Province, Afghanistan",Paktia,Afghanistan
2017-05-20,Shooting,4.0,,"Kohat, Pakistan",Kohat,Pakistan
2017-05-20,Shooting,7.0,40.0,"Borno State, Nigeria",Borno State,Nigeria
2017-05-21,"Execution, Kidnapping",2.0,1.0,"Kabul, Afghanistan",Kabul,Afghanistan
2017-05-21,Shooting,15.0,63.0,"Deir ez-Zor, Syria",Deir Ez-Zor,Syria
2017-05-21,Shooting,20.0,15.0,"Zabul, Afghanistan",Zabul,Afghanistan
2017-05-21,Bombing,1.0,1.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-21,Suicide bombing,16.0,40.0,"Idlib Governorate, Syria",Idlib Governorate,Syria
2017-05-21,Suicide car bombings,17.0,13.0,"Mosul, Iraq",Mosul,Iraq
2017-05-22,Bombing,0.0,24.0,"Bangkok, Thailand",Bangkok,Thailand
2017-05-22,Suicide bombings,6.0,15.0,"Baqubah, Iraq",Baqubah,Iraq
2017-05-22,Bombing,5.0,0.0,"Khyber Agency, Pakistan",Khyber Agency,Pakistan
2017-05-22,Shooting,2.0,0.0,"Baquba, Iraq",Baquba,Iraq
2017-05-22,Executions,9.0,0.0,"Hawija, Iraq",Hawija,Iraq
2017-05-22,Bombing,0.0,3.0,"Bagdad, Iraq",Bagdad,Iraq
2017-05-22,Suicide bombing,22.0,512.0,"Manchester, United Kingdom",Manchester,United Kingdom
2017-05-22,Shooting,6.0,1.0,"Faryab province, Afghanistan",Yab,Afghanistan
2017-05-22,Shooting,1.0,10.0,"Logar province, Afghanistan",Logar,Afghanistan
2017-05-23,Shooting,11.0,9.0,"Kandahar Province, Afghanistan",Kandahar,Afghanistan
2017-05-23,Car bombing,4.0,40.0,"Homs, Syria",Homs,Syria
2017-05-23,Bombing,,,"Damascus, Syria",Damascus,Syria
2017-05-23,Suicide bombing,5.0,9.0,"Bosaso, Somalia",Bosaso,Somalia
2017-05-23,Shooting,2.0,0.0,"Hat Yai, Thailand",Hat Yai,Thailand
2017-05-23,Shooting,2.0,1.0,"Kidal region, Mali",Kidal,Mali
2017-05-24,Suicide bombings,3.0,10.0,"Jakarta, Indonesia",Jakarta,Indonesia
2017-05-24,Suicide bombing,5.0,6.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-05-24,Kidnapping,0.0,2.0,"Quetta, Pakistan",Quetta,Pakistan
2017-05-24,Shooting,0.0,1.0,"Srinagar, India",Srinagar,India
2017-05-25,Bombing,5.0,1.0,"Liboi, Kenya",Liboi,Kenya
2017-05-25,Bombing,3.0,8.0,"Liboi, Kenya",Liboi,Kenya
2017-05-25,Shooting,1.0,0.0,"Arish, Egypt",Arish,Egypt
2017-05-25,Bombing,0.0,2.0,"Athens, Greece",Athens,Greece
2017-05-25,Shooting,1.0,10.0,"Sulu, Philippines",Sulu,Philippines
2017-05-25,Roadside bombing,2.0,,"Garissa County, Kenya",Garissa County,Kenya
2017-05-26,Shootings,28.0,25.0,"Minya, Egypt",Minya,Egypt
2017-05-26,Shooting,15.0,5.0,"Shah Wali Kot District, Afghanistan",Shah Wali Kot,Afghanistan
2017-05-27,Suicide car bombing,13.0,2.0,"Khost, Afghanistan",Khost,Afghanistan
2017-05-28,Shooting,2.0,5.0,"Western Azerbaijan, Iran",Ern Azerbaijan,Iran
2017-05-30,Car bombing,30.0,40.0,"Baghdad, Iraq",Baghdad,Iraq
2017-05-31,Shooting,2.0,0.0,"Ayacucho, Peru",Ayacucho,Peru
2017-05-31,Shooting,1.0,2.0,"Antioquia Department, Colombia",Antioquia Department,Colombia
2017-05-31,Car bombing,150.0,413.0,"Kabul, Afghanistan",Kabul,Afghanistan
2017-05-31,Bombing,5.0,7.0,"Kiunga, Kenya",Kiunga,Kenya
2017-05-31,Grenade Attack,0.0,4.0,"Sopore, India",Sopore,India
2017-06-01,Car bombing,1.0,5.0,"Jalalabad, Afghanistan",Jalalabad,Afghanistan
2017-06-01,Shooting,0.0,4.0,"Larbaa, Algeria",Larbaa,Algeria
2017-06-01,Bombing,2.0,2.0,"Hīt, Iraq",Hīt,Iraq
2017-06-01,Shooting,6.0,0.0,"Tillabéri, Niger",Tillabéri,Niger
2017-06-01,"Bombing, Shooting",16.0,10.0,"Diyala, Iraq",Diyala,Iraq
2017-06-01,Shooting,0.0,4.0,"Timbuktu, Mali",Timbuktu,Mali
2017-06-01,Bombing,4.0,0.0,"Bawiti, Egypt",Bawiti,Egypt
2017-06-01,Car bombing,2.0,0.0,"Al-Qatif, Saudi Arabia",Al-Qatif,Saudi Arabia
2017-06-02,Suicide bombing,11.0,30.0,"Kolofata, Cameroon",Kolofata,Cameroon
2017-06-02,"Kidnapping, Execution",1.0,1.0,"Kasserine, Tunisia",Kasserine,Tunisia
2017-06-02,Bombing,1.0,1.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-03,Suicide bombings,20.0,118.0,"Kabul, Afghanistan",Kabul,Afghanistan
2017-06-03,Bombing,2.0,4.0,"Tébessa Province, Algeria",Tébessa,Algeria
2017-06-03,Shooting,5.0,0.0,"Soum Province, Burkina Faso",Soum,Burkina Faso
2017-06-03,Shooting,1.0,2.0,"Diyala Province, Iraq",Diyala,Iraq
2017-06-03,"Vehicular attack, Stabbing",8.0,48.0,"London, United Kingdom",London,United Kingdom
2017-06-03,Shooting,2.0,4.0,"Qazigund, India",Qazigund,India
2017-06-04,Shooting,6.0,1.0,"Kandahar Province, Afghanistan",Kandahar,Afghanistan
2017-06-04,Shooting,2.0,0.0,"Quetta, Pakistan",Quetta,Pakistan
2017-06-05,Shelling,1.0,4.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-05,Bombing,3.0,20.0,"Kismayo, Somalia",Kismayo,Somalia
2017-06-05,"Hostage taking, Shooting",1.0,3.0,"Melbourne, Australia",Melbourne,Australia
2017-06-05,Shooting,1.0,10.0,"Odisha, India",Odisha,India
2017-06-06,Bombing,10.0,16.0,"Herat, Afghanistan",Herat,Afghanistan
2017-06-06,Melee attack,0.0,1.0,"Paris, France",Paris,France
2017-06-06,Shooting,2.0,0.0,"North Sinai Governorate, Egypt",Sinai Governorate,Egypt
2017-06-06,Shooting,1.0,1.0,"Mandera, Kenya",Mandera,Kenya
2017-06-06,Landmine,4.0,0.0,"Dadaab, Kenya",Dadaab,Kenya
2017-06-06,Shooting,1.0,6.0,"Hakkâri Province, Turkey",Hakkâri,Turkey
2017-06-06,Shooting,2.0,3.0,"Nagaland, India",Nagaland,India
2017-06-07,"Shooting, suicide Bombings",18.0,52.0,"Tehran, Iran",Tehran,Iran
2017-06-07,Suicide bombing,9.0,2.0,"Hīt, Iraq",Hīt,Iraq
2017-06-07,Bombing,11.0,7.0,"Mosul, Iraq",Mosul,Iraq
2017-06-07,"Shooting, clashes",59.0,38.0,"Puntland, Somalia",Puntland,Somalia
2017-06-08,Suicide bombing,14.0,24.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2017-06-08,Bombing,0.0,0.0,"Kiev, Ukraine",Kiev,Ukraine
2017-06-08,"Bombing, shooting",9.0,8.0,"Diyala, Iraq",Diyala,Iraq
2017-06-08,Bombing,3.0,2.0,"Jowhar, Somalia",Jowhar,Somalia
2017-06-08,Bombing,1.0,1.0,"Kasserine, Tunisia",Kasserine,Tunisia
2017-06-08,"Kidnapping, execution",2.0,0.0,"Quetta, Pakistan",Quetta,Pakistan
2017-06-08,Ambush,14.0,35.0,"Moli, South Sudan",Moli,South Sudan
2017-06-08,Shooting,1.0,2.0,"Balad District, Iraq",Balad,Iraq
2017-06-09,Suicide bombing,30.0,35.0,"Kerbala, Iraq",Kerbala,Iraq
2017-06-09,Bombing,1.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-09,Shelling,3.0,3.0,"Kidal, Mali",Kidal,Mali
2017-06-09,Suicide bombing,30.0,35.0,"Musayyib, Iraq",Musayyib,Iraq
2017-06-09,"Suicide car bombing, shooting",1.0,4.0,"Batman, Turkey",Batman,Turkey
2017-06-09,Bombing,2.0,3.0,"Adamawa State, Nigeria",Adamawa State,Nigeria
2017-06-09,Shooting,3.0,9.0,"Paktia, Afghanistan",Paktia,Afghanistan
2017-06-09,Suicide bombing,1.0,2.0,"Kolofata, Cameroon",Kolofata,Cameroon
2017-06-09,Shooting,14.0,20.0,"Baidoa, Somalia",Baidoa,Somalia
2017-06-10,"Kidnapping, stabbing",4.0,6.0,"Gwoza, Nigeria",Gwoza,Nigeria
2017-06-10,Shooting,2.0,0.0,"Soum Province, Burkina Faso",Soum,Burkina Faso
2017-06-11,Bombing,2.0,3.0,"Kobane, Syria",Kobane,Syria
2017-06-11,Clashes,4.0,8.0,"Homs Governorate, Syria",Homs Governorate,Syria
2017-06-11,Suicide bombing,2.0,5.0,"Diyala, Iraq",Diyala,Iraq
2017-06-11,Shooting,3.0,0.0,"Quetta, Pakistan",Quetta,Pakistan
2017-06-11,Jailbreak,11.0,,"Beni, Democratic Republic of Congo",Beni,Congo
2017-06-11,Bombing,1.0,2.0,"Al-Awamiyah, Saudi Arabia",Al-Awamiyah,Saudi Arabia
2017-06-11,Shooting,2.0,11.0,"Bingol province, Turkey",Bingol,Turkey
2017-06-12,"Car bombing, shooting",2.0,,"Hadhramaut Governorate, Yemen",Hadhramaut Governorate,Yemen
2017-06-12,Bombing,0.0,0.0,"Guaviare, Colombia",Guaviare,Colombia
2017-06-12,Grenade attack,0.0,12.0,"Kashmir, India",Kashmir,India
2017-06-14,Shooting,0.0,6.0,"Alexandria, United States",Alexandria,United States
2017-06-14,Bombing,7.0,6.0,"Paktika Province, Afghanistan",Paktika,Afghanistan
2017-06-14,"Kidnapping, shooting",10.0,6.0,"Chibok, Nigeria",Chibok,Nigeria
2017-06-14,"Suicide car bombing, shooting, hostage taking",31.0,20.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-06-15,Suicide bombing,6.0,10.0,"Kabul, Afghanistan",Kabul,Afghanistan
2017-06-16,"Stabbing, shooting",1.0,4.0,"Jerusalem, Israel",Jerusalem,Israel
2017-06-16,Bombing,4.0,11.0,"Mandera, Kenya",Mandera,Kenya
2017-06-16,Bombing,1.0,3.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-16,Bombing,0.0,1.0,"Kasserine Governorate, Tunisia",Kasserine Governorate,Tunisia
2017-06-16,Suicide bombing,2.0,,"Far North Region, Cameroon",Unknown,Cameroon
2017-06-16,Roadside Bombing,1.0,3.0,"Arauca Department, Colombia",Arauca Department,Colombia
2017-06-16,Shooting,6.0,0.0,"Anantnag, India",Anantnag,India
2017-06-17,Bombing,3.0,9.0,"Bogota, Colombia",Bogota,Colombia
2017-06-17,Shooting,5.0,8.0,"Timbuktu, Mali",Timbuktu,Mali
2017-06-17,Arson,0.0,3.0,"Saavedra, Chile",Saavedra,Chile
2017-06-17,Assassination,1.0,0.0,"Coyoacán, Mexico",Coyoacán,Mexico
2017-06-18,Bombing,1.0,4.0,"Cairo, Egypt",Cairo,Egypt
2017-06-18,"Shooting, hostage-taking",6.0,,"Bamako, Mali",Bamako,Mali
2017-06-18,Suicide bombings,12.0,11.0,"Borno State, Nigeria",Borno State,Nigeria
2017-06-18,Bombing,0.0,0.0,"Saravena, Colombia",Saravena,Colombia
2017-06-19,Bombing,3.0,0.0,"Mosul, Iraq",Mosul,Iraq
2017-06-19,Vehicular attack,1.0,10.0,"London, United Kingdom",London,United Kingdom
2017-06-19,Bombing,6.0,4.0,"Pattani, Thailand",Pattani,Thailand
2017-06-19,Bombing,1.0,2.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-19,Kidnapping,0.0,2.0,"Norte de Santander Department, Colombia",Norte De Santander Department,Colombia
2017-06-19,Bombing,1.0,2.0,"Diraz, Bahrain",Diraz,Bahrain
2017-06-20,Suicide car bombing,15.0,17.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-06-20,Shooting,8.0,2.0,"Bagram Airfield, Afghanistan",Bagram Airfield,Afghanistan
2017-06-20,Stabbing,0.0,0.0,"Kalandia, West Bank",Kalandia,Palestine
2017-06-20,Bombing,1.0,3.0,"Jalalabad, Afghanistan",Jalalabad,Afghanistan
2017-06-20,Ambush,2.0,6.0,"Borno State, Nigeria",Borno State,Nigeria
2017-06-20,"Attempted suicide bombing, Shooting, Melee attack",0.0,0.0,"Brussels, Belgium",Brussels,Belgium
2017-06-20,"Assassination, Shooting",1.0,1.0,"Dantewada district, India",Dantewada,India
2017-06-21,Stabbing,0.0,1.0,"Flint, United States",Flint,United States
2017-06-21,Bombing,34.0,60.0,"Lashkargah, Afghanistan",Lashkargah,Afghanistan
2017-06-22,Suicide car bombing,7.0,12.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-06-22,Car bombing,2.0,4.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-22,Suicide bombing,6.0,,"Kolofata, Cameroon",Kolofata,Cameroon
2017-06-22,Bombing,0.0,3.0,"Beni, Democratic Republic of Congo",Beni,Congo
2017-06-22,Shooting,2.0,0.0,"Negros Occidental, Philippines",Negros Occidental,Philippines
2017-06-22,Shooting,1.0,0.0,"Tunceli, Turkey",Tunceli,Turkey
2017-06-23,Suicide bombing,9.0,11.0,"Al Anbar Governorate, Iraq",Al Anbar Governorate,Iraq
2017-06-23,Shooting,5.0,0.0,"El Wak, Kenya",El Wak,Kenya
2017-06-23,Suicide bombings,78.0,200.0,"Parachinar, Pakistan",Parachinar,Pakistan
2017-06-23,Car bombing,13.0,20.0,"Quetta, Pakistan",Quetta,Pakistan
2017-06-23,Shootings,4.0,1.0,"Karachi, Pakistan",Karachi,Pakistan
2017-06-23,Suicide bombing,12.0,40.0,"Mosul, Iraq",Mosul,Iraq
2017-06-23,Suicide bombings,5.0,19.0,"Mosul,Iraq",Mosul,Iraq
2017-06-23,Suicide bombing,0.0,11.0,"Mecca, Saudi Arabia",Mecca,Saudi Arabia
2017-06-23,Suicide car bombing,5.0,11.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-06-23,Car bombing,3.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2017-06-24,Bombing,2.0,3.0,"Donbass region, Ukraine",Donbass,Ukraine
2017-06-24,Shooting,1.0,6.0,"Srinagar, Kashmir, India",Srinagar,India
2017-06-24,Bombing,10.0,6.0,"Kirkuk Governorate, Iraq",Kirkuk Governorate,Iraq
2017-06-24,Shooting,2.0,3.0,"Sukma, India",Sukma,India
2017-06-25,Stabbing,1.0,0.0,"Medan, Indonesia",Medan,Indonesia
2017-06-25,Car bombing,10.0,30.0,"Al-Dana, Syria",Al-Dana,Syria
2017-06-26,Suicide bombing,2.0,1.0,"Babil Governorate, Iraq",Babil Governorate,Iraq
2017-06-26,Suicide bombings,9.0,13.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2017-06-26,Rocket attack,0.0,0.0,"Sha'ar HaNegev, Israel",Sha'Ar Hanegev,Israel
2017-06-26,Shooting,1.0,3.0,"Bingol, Turkey",Bingol,Turkey
2017-06-26,"Assassination, Kidnapping",1.0,0.0,"Michoacan, Mexico",Michoacan,Mexico
2017-06-27,Shooting,2.0,3.0,"Cauca, Colombia",Cauca,Colombia
2017-06-27,Bombing,1.0,2.0,"Kiev, Ukraine",Kiev,Ukraine
2017-06-27,Bombing,8.0,17.0,"Lamu County, Kenya",Lamu County,Kenya
2017-06-27,Shooting,3.0,0.0,"Sirnak, Turkey",Sirnak,Turkey
2017-06-27,"Hijacking, Grenade Attack",0.0,0.0,"Caracas, Venezuela",Caracas,Venezuela
2017-06-27,Landmine,0.0,1.0,"Guaviare, Colombia",Guaviare,Colombia
2017-06-28,Shooting,0.0,0.0,"Moss, Norway",Moss,Norway
2017-06-28,Shooting,3.0,0.0,"Al-Qatn, Yemen",Al-Qatn,Yemen
2017-06-28,Bombing,0.0,4.0,"Kirkuk Governorate, Iraq",Kirkuk Governorate,Iraq
2017-06-28,Ambush,1.0,1.0,"Norte de Santander, Colombia",Norte De Santander,Colombia
2017-06-28,Suicide bombings,0.0,0.0,"Al Anbar Governorate, Iraq",Al Anbar Governorate,Iraq
2017-06-28,Bombing,1.0,3.0,"Ramadi, Iraq",Ramadi,Iraq
2017-06-29,Shooting,2.0,0.0,"Badakhshan, Afghanistan",Badakhshan,Afghanistan
2017-06-29,Bombing,0.0,0.0,"Donetsk, Ukraine",Donetsk,Ukraine
2017-06-29,Suicide bombings,2.0,10.0,"Diffa, Niger",Diffa,Niger
2017-06-29,Roadside Bombing,1.0,3.0,"Ukhrul district, India",Ukhrul,India
2017-06-30,Suicide bombings,1.0,,"Kerawa, Cameroon",Kerawa,Cameroon
2017-06-30,"Suicide bombings, grenade",1.0,7.0,"Arsal, Lebanon",Arsal,Lebanon
2017-06-30,Clashes,10.0,40.0,"Al Waleed border crossing, Iraq",Al Waleed,Iraq
2017-06-30,Bombing,7.0,5.0,"Nangarhar, Afghanistan",Nangarhar,Afghanistan
2017-06-30,Stabbing,0.0,2.0,"Jakarta, Indonesia",Jakarta,Indonesia
2017-07-01,Suicide bombings,1.0,0.0,"Mora, Cameroon",Mora,Cameroon
2017-07-01,Bombing,2.0,4.0,"Donetsk region, Ukraine",Donetsk,Ukraine
2017-07-01,Ambush,13.0,0.0,"Balkh Province, Afghanistan",Balkh,Afghanistan
2017-07-01,Bombing,4.0,3.0,"Khyber Agency, Pakistan",Khyber Agency,Pakistan
2017-07-02,"Suicide Car Bombing, Attempted Car Bombings",21.0,15.0,"Damascus, Syria",Damascus,Syria
2017-07-02,Bombing,2.0,6.0,"Mogadishu, Somalia",Mogadishu,Somalia
2017-07-02,Shooting,2.0,0.0,"Qala i Naw, Afghanistan",Qala I Naw,Afghanistan
2017-07-02,Suicide bombing,19.0,13.0,"Ramadi, Iraq",Ramadi,Iraq
2017-07-03,Shooting,1.0,1.0,"Baghdad, Iraq",Baghdad,Iraq
2017-07-03,"Shooting, kidnapping",9.0,30.0,"Diffa Region, Niger",Diffa,Niger
2017-07-03,Bombing,4.0,1.0,"Kandahar Province, Afghanistan",Kandahar,Afghanistan
2017-07-03,Bombing,1.0,3.0,"Baghdad, Iraq",Baghdad,Iraq
2017-07-03,Bombing,3.0,2.0,"Hawija, Iraq",Hawija,Iraq
2017-07-03,Suicide bombing,4.0,10.0,"Far North Region, Cameroon",Unknown,Cameroon
2017-07-03,Bombing,0.0,3.0,"Calamar, Guaviare, Colombia",Calamar,Colombia
2017-07-03,Shooting,0.0,0.0,"Teorama, Norte de Santander Department, Colombia",Teorama,Colombia
2017-07-04,Bombing,3.0,10.0,"Arish, Egypt",Arish,Egypt
2017-07-04,Bombing,1.0,3.0,"Al-Qatif, Saudi Arabia",Al-Qatif,Saudi Arabia
2017-07-04,Shelling,2.0,,"Mogadishu, Somalia",Mogadishu,Somalia
2017-07-05,Unarmed Assault,0.0,6.0,"Caracas, Venezuela",Caracas,Venezuela
2017-07-05,Rocket attack,1.0,2.0,"Helmand Province, Afghanistan",Helmand,Afghanistan
2017-07-05,"Kidnapping, execution",2.0,0.0,"Basilan, Philippines",Basilan,Philippines
2017-07-05,"Shooting, kidnapping",5.0,19.0,"Tahoua Region, Niger",Tahoua,Niger
2017-07-05,Shooting,3.0,0.0,"Pandanguo, Kenya",Pandanguo,Kenya
2017-07-05,Rocket attack,2.0,1.0,"Kabul, Afghanistan",Kabul,Afghanistan
2017-07-05,Shelling,4.0,15.0,"Tripoli, Libya",Tripoli,Libya
2017-07-06,Car bombing,1.0,0.0,"Galkayo, Somalia",Galkayo,Somalia
2017-07-06,Suicide bombing,3.0,9.0,"Hama, Syria",Hama,Syria
2017-07-06,Bombing,1.0,6.0,"Al-Awamiyah, Saudi Arabia",Al-Awamiyah,Saudi Arabia
2017-07-06,Bombing,0.0,2.0,"Arauca Department, Colombia",Arauca Department,Colombia
2017-07-07,"Car bombing, shooting",26.0,26.0,"Rafah, Egypt",Rafah,Egypt
2017-07-07,Bombing,0.0,0.0,"Baykan, Turkey",Baykan,Turkey
2017-07-07,"Clashes, bombing",8.0,3.0,"Baghdad, Iraq",Baghdad,Iraq
2017-07-07,Shooting,3.0,3.0,"Qayyarah, Iraq",Qayyarah,Iraq
2017-07-07,Bombing,1.0,1.0,"Donbass region, Ukraine",Donbass,Ukraine
2017-07-07,Bombing,1.0,7.0,"Luhansk, Ukraine",Luhansk,Ukraine
2017-07-07,Bombing,1.0,0.0,"Qalyubia, Egypt",Qalyubia,Egypt
2017-07-08,Executions,9.0,0.0,"Pandanguo, Kenya",Pandanguo,Kenya
2017-07-08,Bombing,1.0,4.0,"Nangarhar Province, Afghanistan",Nangarhar,Afghanistan
2017-07-08,Bombing,2.0,9.0,"Sinai Peninsula, Egypt",Sinai Peninsula,Egypt
2017-07-08,Bombing,2.0,10.0,"Binnish, Syria",Binnish,Syria
2017-07-09,Bombing,0.0,6.0,"Guaviare, Colombia",Guaviare,Colombia
2017-07-09,Rocket attack,1.0,4.0,"Latakia, Syria",Latakia,Syria
2017-07-09,Bombing,8.0,50.0,"Kayanza Province, Burundi",Kayanza,Burundi
2017-07-09,Shooting,2.0,3.0,"Hiran, Somalia",Hiran,Somalia
2017-07-10,Bombing,2.0,4.0,"Kurram Valley, Pakistan",Kurram Valley,Pakistan
2017-07-10,Suicide bombing,3.0,16.0,"Chaman, Pakistan",Chaman,Pakistan
